ano,mes,sigla_uf,empresa,tecnologia,modalidade,total_acessos
2025,4,BA,TIM,WCDMA,Pós-pago,
2025,4,BA,TIM,LTE,Pós-pago,
2025,4,AC,VIVO,GSM,Pós-pago,
2025,4,TO,VIVO,NR,Pós-pago,
2025,4,MA,VIVO,GSM,Pós-pago,
2025,4,PI,VIVO,NR,Pós-pago,
2025,4,CE,VIVO,NR,Pré-pago,
2025,4,RN,VIVO,LTE,Pós-pago,
2025,4,PB,VIVO,NR,Pré-pago,
2025,4,SC,VIVO,NR,Pós-pago,
2025,4,GO,VIVO,WCDMA,Pós-pago,
2025,4,RO,CLARO,NR,Pós-pago,
2025,4,RO,CLARO,NR,Pré-pago,
2025,4,RR,CLARO,LTE,Pós-pago,
2025,4,PA,CLARO,NR,Pré-pago,
2025,4,PA,CLARO,LTE,Pré-pago,
2025,4,CE,CLARO,NR,Pós-pago,
2025,4,PB,CLARO,GSM,Pós-pago,
2025,4,PB,CLARO,LTE,Pré-pago,
2025,4,MG,CLARO,LTE,Pós-pago,
2025,4,RJ,CLARO,LTE,Pós-pago,
2025,4,SC,CLARO,GSM,Pós-pago,
2025,4,RS,CLARO,LTE,Pré-pago,
2025,4,RS,CLARO,NR,Pós-pago,
2025,4,MS,CLARO,GSM,Pós-pago,
2025,4,GO,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,MS,America Net S.a.,LTE,Pós-pago,
2025,4,PA,TIM,NR,Pós-pago,
2025,4,RJ,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,ES,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,RJ,Next Level Telecom Ltda.,LTE,Pós-pago,
2025,4,MA,TIM,NR,Pós-pago,
2025,4,DF,TIM,NR,Pós-pago,
2025,4,PI,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,AC,TIM,NR,Pós-pago,
2025,4,AC,DATORA,LTE,Pós-pago,
2025,4,GO,DATORA,LTE,Pós-pago,
2025,4,SE,DATORA,GSM,Pós-pago,
2025,4,MA,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,RS,DATORA,GSM,Pós-pago,
2025,4,DF,DATORA,GSM,Pré-pago,
2025,4,PB,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,4,RR,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,4,PI,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,4,ES,BRISANET,LTE,Pós-pago,
2025,4,AP,TIM,NR,Pré-pago,
2025,4,SP,TRANSATEL BRASIL LTDA,LTE,Pós-pago,
2025,4,MA,America Net S.a.,LTE,Pós-pago,
2025,4,RR,BRISANET,NR,Pós-pago,
2025,4,RO,DATORA,GSM,Pós-pago,
2025,5,RN,SURF TELECOM,LTE,Pós-pago,
2025,5,PB,SURF TELECOM,LTE,Pós-pago,
2025,5,RS,SURF TELECOM,LTE,Pós-pago,
2025,5,RO,TIM,GSM,Pré-pago,
2025,5,PA,TIM,NR,Pós-pago,
2025,5,PA,TIM,GSM,Pré-pago,
2025,5,AL,TIM,LTE,Pós-pago,
2025,5,MG,TIM,GSM,Pós-pago,
2025,5,RJ,TIM,NR,Pré-pago,
2025,5,PR,TIM,LTE,Pré-pago,
2025,5,PR,TIM,NR,Pré-pago,
2025,5,RO,VIVO,GSM,Pós-pago,
2025,5,AC,VIVO,NR,Pós-pago,
2025,5,AM,VIVO,GSM,Pós-pago,
2025,5,PA,VIVO,GSM,Pré-pago,
2025,5,PA,VIVO,GSM,Pós-pago,
2025,5,MA,VIVO,WCDMA,Pós-pago,
2025,5,MA,VIVO,WCDMA,Pré-pago,
2025,5,PI,VIVO,LTE,Pós-pago,
2025,5,PB,VIVO,WCDMA,Pré-pago,
2025,5,AL,VIVO,WCDMA,Pré-pago,
2025,5,SE,VIVO,LTE,Pré-pago,
2025,5,SE,VIVO,GSM,Pós-pago,
2025,5,BA,VIVO,WCDMA,Pré-pago,
2025,5,MG,VIVO,LTE,Pós-pago,
2025,5,RJ,VIVO,GSM,Pós-pago,
2025,5,MS,VIVO,LTE,Pré-pago,
2025,5,DF,VIVO,NR,Pós-pago,
2025,5,RS,VERO,LTE,Pós-pago,
2025,5,AC,CLARO,NR,Pós-pago,
2025,5,RR,CLARO,WCDMA,Pós-pago,
2025,5,PA,CLARO,WCDMA,Pós-pago,
2025,5,AP,CLARO,NR,Pré-pago,
2025,5,PI,CLARO,NR,Pós-pago,
2025,5,PB,CLARO,LTE,Pós-pago,
2025,5,PB,CLARO,WCDMA,Pós-pago,
2025,5,PE,CLARO,LTE,Pós-pago,
2025,5,PE,CLARO,GSM,Pré-pago,
2025,5,MG,CLARO,GSM,Pós-pago,
2025,5,RJ,CLARO,NR,Pré-pago,
2025,5,RJ,CLARO,LTE,Pré-pago,
2025,5,RJ,CLARO,GSM,Pré-pago,
2025,5,SP,CLARO,NR,Pré-pago,
2025,5,SC,CLARO,NR,Pós-pago,
2025,5,RS,CLARO,LTE,Pós-pago,
2025,5,MS,CLARO,LTE,Pré-pago,
2025,5,MT,CLARO,NR,Pós-pago,
2025,5,GO,CLARO,LTE,Pós-pago,
2025,5,CE,BRISANET,NR,Pós-pago,
2025,5,RN,BRISANET,NR,Pós-pago,
2025,5,RN,TIM,NR,Pós-pago,
2025,5,AC,VIVO,NR,Pré-pago,
2025,5,GO,VIVO,CDMA IS 95,Pré-pago,
2025,5,RJ,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,RR,SURF TELECOM,LTE,Pré-pago,
2025,5,SC,DATORA,LTE,Pós-pago,
2025,5,MG,UNIFIQUE,NR,Pós-pago,
2025,5,ES,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,MA,Next Level Telecom Ltda.,LTE,Pós-pago,
2025,5,PA,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,SP,BRISANET,NR,Pós-pago,
2025,5,AM,VERO,LTE,Pós-pago,
2025,5,RR,VIVO,CDMA IS 95,Pré-pago,
2025,5,TO,BRISANET,LTE,Pós-pago,
2025,5,SP,EMNIFY BRASIL LTDA.,WCDMA,Pós-pago,
2025,5,SC,ALGAR (CTBC TELECOM),LTE,Pré-pago,
2025,5,PB,SURF TELECOM,LTE,Pré-pago,
2025,5,MT,SURF TELECOM,LTE,Pós-pago,
2025,5,BA,DATORA,LTE,Pós-pago,
2025,5,PA,TIM,WCDMA,Pós-pago,
2025,5,MA,TIM,LTE,Pós-pago,
2025,5,PE,TIM,GSM,Pré-pago,
2025,5,SE,TIM,WCDMA,Pré-pago,
2025,5,ES,TIM,NR,Pós-pago,
2025,5,SP,TIM,NR,Pré-pago,
2025,5,RO,VIVO,WCDMA,Pré-pago,
2025,5,AP,VIVO,WCDMA,Pré-pago,
2025,5,TO,VIVO,GSM,Pré-pago,
2025,5,TO,VIVO,GSM,Pós-pago,
2025,5,TO,VIVO,WCDMA,Pós-pago,
2025,5,TO,VIVO,WCDMA,Pré-pago,
2025,5,MA,VIVO,NR,Pós-pago,
2025,5,PI,VIVO,GSM,Pré-pago,
2025,5,PI,VIVO,GSM,Pós-pago,
2025,5,PE,VIVO,WCDMA,Pré-pago,
2025,5,AL,VIVO,WCDMA,Pós-pago,
2025,5,RJ,VIVO,WCDMA,Pré-pago,
2025,5,SP,VIVO,WCDMA,Pós-pago,
2025,5,PR,VIVO,WCDMA,Pós-pago,
2025,5,GO,VIVO,GSM,Pós-pago,
2025,5,AC,CLARO,LTE,Pós-pago,
2025,5,AM,CLARO,LTE,Pós-pago,
2025,5,AM,CLARO,WCDMA,Pós-pago,
2025,5,RR,CLARO,LTE,Pós-pago,
2025,5,AP,CLARO,WCDMA,Pós-pago,
2025,5,MA,CLARO,LTE,Pré-pago,
2025,5,MA,CLARO,GSM,Pós-pago,
2025,5,PE,CLARO,GSM,Pós-pago,
2025,5,BA,CLARO,WCDMA,Pré-pago,
2025,5,BA,CLARO,NR,Pós-pago,
2025,5,RJ,CLARO,GSM,Pós-pago,
2025,5,SP,CLARO,WCDMA,Pós-pago,
2025,5,SC,CLARO,GSM,Pré-pago,
2025,5,MS,CLARO,LTE,Pós-pago,
2025,5,MS,CLARO,NR,Pós-pago,
2025,5,MT,CLARO,LTE,Pré-pago,
2025,5,MG,ALGAR (CTBC TELECOM),GSM,Pós-pago,
2025,5,CE,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,5,GO,VERO,LTE,Pós-pago,
2025,5,DF,CLARO,WCDMA,Pré-pago,
2025,5,MG,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,
2025,5,SE,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,5,AP,CLARO,GSM,Pós-pago,
2025,5,ES,DATORA,LTE,Pós-pago,
2025,5,DF,CLARO,LTE,Pré-pago,
2025,5,SP,ALGAR (CTBC TELECOM),GSM,Pré-pago,
2025,5,AP,DATORA,GSM,Pós-pago,
2025,5,PI,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,AP,TIM,NR,Pós-pago,
2025,5,SE,DATORA,LTE,Pós-pago,
2025,5,PA,DATORA,GSM,Pós-pago,
2025,5,SC,BRISANET,LTE,Pós-pago,
2025,5,MG,DATORA,GSM,Pós-pago,
2025,5,SE,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,AC,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,AM,VIVO,CDMA IS 95,Pré-pago,
2025,5,SE,DATORA,GSM,Pós-pago,
2025,5,DF,TIM,NR,Pré-pago,
2025,5,RR,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,GO,DATORA,GSM,Pré-pago,
2025,5,SP,SURF TELECOM,LTE,Pós-pago,
2025,5,GO,SURF TELECOM,LTE,Pós-pago,
2025,5,AC,TIM,WCDMA,Pós-pago,
2025,5,TO,TIM,GSM,Pós-pago,
2025,5,PI,TIM,LTE,Pré-pago,
2025,5,PI,TIM,WCDMA,Pré-pago,
2025,5,CE,TIM,WCDMA,Pós-pago,
2025,5,RN,TIM,LTE,Pós-pago,
2025,5,MG,TIM,NR,Pós-pago,
2025,5,RJ,TIM,LTE,Pré-pago,
2025,5,RJ,TIM,LTE,Pós-pago,
2025,5,PR,TIM,GSM,Pré-pago,
2025,5,AM,VIVO,WCDMA,Pós-pago,
2025,5,PA,VIVO,NR,Pós-pago,
2025,5,TO,VIVO,NR,Pós-pago,
2025,5,TO,VIVO,NR,Pré-pago,
2025,5,CE,VIVO,LTE,Pré-pago,
2025,5,CE,VIVO,WCDMA,Pré-pago,
2025,5,RN,VIVO,LTE,Pós-pago,
2025,5,PE,VIVO,LTE,Pré-pago,
2025,5,ES,VIVO,LTE,Pós-pago,
2025,5,ES,VIVO,WCDMA,Pós-pago,
2025,5,RS,VIVO,NR,Pré-pago,
2025,5,MS,VIVO,NR,Pós-pago,
2025,5,GO,VIVO,LTE,Pré-pago,
2025,5,RO,CLARO,WCDMA,Pós-pago,
2025,5,RR,CLARO,GSM,Pré-pago,
2025,5,TO,CLARO,LTE,Pré-pago,
2025,5,MA,CLARO,NR,Pós-pago,
2025,5,PI,CLARO,LTE,Pré-pago,
2025,5,CE,CLARO,LTE,Pré-pago,
2025,5,CE,CLARO,GSM,Pós-pago,
2025,5,RN,CLARO,GSM,Pós-pago,
2025,5,PB,CLARO,NR,Pré-pago,
2025,5,AL,CLARO,WCDMA,Pré-pago,
2025,5,BA,CLARO,LTE,Pós-pago,
2025,5,MG,CLARO,LTE,Pré-pago,
2025,5,RJ,CLARO,LTE,Pós-pago,
2025,5,SC,CLARO,NR,Pré-pago,
2025,5,RS,CLARO,WCDMA,Pós-pago,
2025,5,RS,CLARO,NR,Pós-pago,
2025,5,RS,CLARO,GSM,Pós-pago,
2025,5,MT,CLARO,LTE,Pós-pago,
2025,5,GO,CLARO,WCDMA,Pós-pago,
2025,5,RR,TIM,GSM,Pré-pago,
2025,5,MA,TIM,NR,Pós-pago,
2025,5,CE,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,AC,CLARO,WCDMA,Pré-pago,
2025,5,AP,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,PR,LIGGA TELECOM,WCDMA,Pós-pago,
2025,5,AP,CLARO,GSM,Pré-pago,
2025,5,PA,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,AM,DATORA,LTE,Pós-pago,
2025,5,PR,DATORA,GSM,Pós-pago,
2025,5,MG,Next Level Telecom Ltda.,LTE,Pós-pago,
2025,5,SE,TIM,NR,Pós-pago,
2025,5,AL,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,PI,DATORA,GSM,Pós-pago,
2025,5,AP,VERO,LTE,Pós-pago,
2025,5,RR,VERO,LTE,Pós-pago,
2025,5,RR,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,AC,BRISANET,LTE,Pós-pago,
2025,5,MG,BRISANET,NR,Pós-pago,
2025,5,AC,VERO,LTE,Pós-pago,
2025,5,RO,TIM,WCDMA,Pré-pago,
2025,5,PA,TIM,GSM,Pós-pago,
2025,5,ES,TIM,GSM,Pré-pago,
2025,5,ES,TIM,GSM,Pós-pago,
2025,5,RS,TIM,LTE,Pré-pago,
2025,5,MS,TIM,GSM,Pré-pago,
2025,5,AP,VIVO,GSM,Pós-pago,
2025,5,AP,VIVO,WCDMA,Pós-pago,
2025,5,PI,VIVO,WCDMA,Pós-pago,
2025,5,PI,VIVO,NR,Pós-pago,
2025,5,RN,VIVO,GSM,Pré-pago,
2025,5,PE,VIVO,WCDMA,Pós-pago,
2025,5,MG,VIVO,WCDMA,Pós-pago,
2025,5,ES,VIVO,NR,Pré-pago,
2025,5,RJ,VIVO,NR,Pós-pago,
2025,5,SP,VIVO,WCDMA,Pré-pago,
2025,5,SC,VIVO,NR,Pré-pago,
2025,5,RS,VIVO,GSM,Pré-pago,
2025,5,MS,VIVO,GSM,Pré-pago,
2025,5,MS,VIVO,WCDMA,Pré-pago,
2025,5,MT,VIVO,NR,Pós-pago,
2025,5,MT,VIVO,GSM,Pós-pago,
2025,5,GO,VIVO,LTE,Pós-pago,
2025,5,PR,VERO,LTE,Pós-pago,
2025,5,RO,CLARO,NR,Pré-pago,
2025,5,AM,CLARO,LTE,Pré-pago,
2025,5,AM,CLARO,WCDMA,Pré-pago,
2025,5,RR,CLARO,NR,Pós-pago,
2025,5,PA,CLARO,LTE,Pós-pago,
2025,5,TO,CLARO,GSM,Pré-pago,
2025,5,PI,CLARO,GSM,Pós-pago,
2025,5,CE,CLARO,NR,Pré-pago,
2025,5,PB,CLARO,NR,Pós-pago,
2025,5,AL,CLARO,LTE,Pré-pago,
2025,5,SE,CLARO,LTE,Pós-pago,
2025,5,ES,CLARO,LTE,Pré-pago,
2025,5,ES,CLARO,GSM,Pré-pago,
2025,5,PR,CLARO,GSM,Pós-pago,
2025,5,DF,CLARO,GSM,Pós-pago,
2025,5,DF,CLARO,WCDMA,Pós-pago,
2025,5,PB,BRISANET,LTE,Pós-pago,
2025,5,MG,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,SC,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,RS,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,RS,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,RS,UNIFIQUE,NR,Pré-pago,
2025,5,RR,VIVO,NR,Pós-pago,
2025,5,SE,BRISANET,LTE,Pós-pago,
2025,5,RO,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,ES,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,5,GO,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,AP,SURF TELECOM,LTE,Pré-pago,
2025,5,DF,VIVO,LTE,Pré-pago,
2025,5,SP,UNIFIQUE,NR,Pós-pago,
2025,5,PB,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,DF,VERO,LTE,Pós-pago,
2025,5,PR,BRISANET,LTE,Pós-pago,
2025,5,RN,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,DF,DATORA,LTE,Pós-pago,
2025,5,MA,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,RN,VERO,LTE,Pós-pago,
2025,5,AL,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,MA,VIVO,CDMA IS 95,Pré-pago,
2025,5,PR,DATORA,LTE,Pós-pago,
2025,5,RS,UNIFIQUE,NR,Pós-pago,
2025,5,RO,TIM,LTE,Pré-pago,
2025,5,AC,TIM,GSM,Pós-pago,
2025,5,AM,TIM,GSM,Pré-pago,
2025,5,MA,TIM,WCDMA,Pré-pago,
2025,5,PI,TIM,LTE,Pós-pago,
2025,5,PI,TIM,NR,Pré-pago,
2025,5,PB,TIM,LTE,Pós-pago,
2025,5,SE,TIM,LTE,Pós-pago,
2025,5,ES,TIM,WCDMA,Pós-pago,
2025,5,SP,TIM,NR,Pós-pago,
2025,5,RS,TIM,GSM,Pré-pago,
2025,5,MT,TIM,LTE,Pós-pago,
2025,5,GO,TIM,LTE,Pré-pago,
2025,5,DF,TIM,LTE,Pré-pago,
2025,5,RO,VIVO,LTE,Pós-pago,
2025,5,AM,VIVO,LTE,Pré-pago,
2025,5,RR,VIVO,NR,Pré-pago,
2025,5,PA,VIVO,WCDMA,Pré-pago,
2025,5,CE,VIVO,GSM,Pré-pago,
2025,5,RN,VIVO,GSM,Pós-pago,
2025,5,PB,VIVO,NR,Pós-pago,
2025,5,PE,VIVO,LTE,Pós-pago,
2025,5,AL,VIVO,LTE,Pré-pago,
2025,5,AL,VIVO,GSM,Pré-pago,
2025,5,MG,VIVO,GSM,Pós-pago,
2025,5,MG,VIVO,GSM,Pré-pago,
2025,5,MG,VIVO,WCDMA,Pré-pago,
2025,5,RJ,VIVO,LTE,Pré-pago,
2025,5,SP,VIVO,NR,Pós-pago,
2025,5,PR,VIVO,GSM,Pré-pago,
2025,5,PR,VIVO,GSM,Pós-pago,
2025,5,SC,VIVO,LTE,Pré-pago,
2025,5,MT,VIVO,WCDMA,Pré-pago,
2025,5,DF,VIVO,GSM,Pré-pago,
2025,5,MG,CLARO,WCDMA,Pós-pago,
2025,5,ES,CLARO,LTE,Pós-pago,
2025,5,RJ,CLARO,NR,Pós-pago,
2025,5,RJ,CLARO,WCDMA,Pós-pago,
2025,5,PR,CLARO,WCDMA,Pré-pago,
2025,5,MS,CLARO,WCDMA,Pós-pago,
2025,5,GO,CLARO,GSM,Pré-pago,
2025,5,MA,BRISANET,LTE,Pós-pago,
2025,5,PB,BRISANET,NR,Pós-pago,
2025,5,PE,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,5,RS,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,5,AP,CLARO,WCDMA,Pré-pago,
2025,5,MA,BRISANET,NR,Pós-pago,
2025,5,ES,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,CE,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,RN,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,5,RR,TIM,WCDMA,Pré-pago,
2025,5,MA,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,5,PB,TIM,NR,Pós-pago,
2025,5,BA,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,GO,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,DF,SURF TELECOM,LTE,Pré-pago,
2025,5,CE,DATORA,LTE,Pós-pago,
2025,5,MA,DATORA,LTE,Pós-pago,
2025,5,RJ,Next Level Telecom Ltda.,LTE,Pós-pago,
2025,5,PE,Next Level Telecom Ltda.,LTE,Pós-pago,
2025,5,AC,TIM,NR,Pós-pago,
2025,5,CE,VERO,LTE,Pós-pago,
2025,5,DF,BRISANET,LTE,Pós-pago,
2025,5,MA,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,SP,SURF TELECOM,LTE,Pré-pago,
2025,5,MS,SURF TELECOM,LTE,Pós-pago,
2025,5,RO,TIM,GSM,Pós-pago,
2025,5,AM,TIM,LTE,Pós-pago,
2025,5,AM,TIM,GSM,Pós-pago,
2025,5,RR,TIM,LTE,Pós-pago,
2025,5,PA,TIM,WCDMA,Pré-pago,
2025,5,TO,TIM,LTE,Pré-pago,
2025,5,PI,TIM,GSM,Pós-pago,
2025,5,CE,TIM,NR,Pós-pago,
2025,5,RN,TIM,GSM,Pré-pago,
2025,5,SE,TIM,GSM,Pré-pago,
2025,5,BA,TIM,NR,Pré-pago,
2025,5,BA,TIM,NR,Pós-pago,
2025,5,MG,TIM,LTE,Pós-pago,
2025,5,ES,TIM,LTE,Pré-pago,
2025,5,RJ,TIM,GSM,Pós-pago,
2025,5,PR,TIM,NR,Pós-pago,
2025,5,SC,TIM,GSM,Pós-pago,
2025,5,PA,VIVO,WCDMA,Pós-pago,
2025,5,AP,VIVO,LTE,Pré-pago,
2025,5,MA,VIVO,LTE,Pré-pago,
2025,5,MA,VIVO,GSM,Pré-pago,
2025,5,PI,VIVO,NR,Pré-pago,
2025,5,PB,VIVO,LTE,Pré-pago,
2025,5,PB,VIVO,GSM,Pré-pago,
2025,5,PE,VIVO,NR,Pré-pago,
2025,5,AL,VIVO,NR,Pré-pago,
2025,5,SE,VIVO,GSM,Pré-pago,
2025,5,SP,VIVO,GSM,Pós-pago,
2025,5,SP,VIVO,NR,Pré-pago,
2025,5,SC,VIVO,NR,Pós-pago,
2025,5,MT,VIVO,GSM,Pré-pago,
2025,5,GO,VIVO,NR,Pré-pago,
2025,5,AC,CLARO,WCDMA,Pós-pago,
2025,5,AC,CLARO,LTE,Pré-pago,
2025,5,TO,CLARO,GSM,Pós-pago,
2025,5,PB,CLARO,GSM,Pós-pago,
2025,5,PB,CLARO,WCDMA,Pré-pago,
2025,5,SE,CLARO,NR,Pré-pago,
2025,5,SE,CLARO,LTE,Pré-pago,
2025,5,PR,CLARO,LTE,Pré-pago,
2025,5,SC,CLARO,WCDMA,Pós-pago,
2025,5,SC,CLARO,GSM,Pós-pago,
2025,5,MG,ALGAR (CTBC TELECOM),LTE,Pré-pago,
2025,5,ES,TIM,NR,Pré-pago,
2025,5,MT,TIM,NR,Pré-pago,
2025,5,MS,CLARO,GSM,Pré-pago,
2025,5,RN,TIM,NR,Pré-pago,
2025,5,PE,TIM,NR,Pré-pago,
2025,5,RS,TIM,NR,Pré-pago,
2025,5,MT,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,MA,TIM,NR,Pré-pago,
2025,5,PE,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,MA,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,RJ,DATORA,LTE,Pós-pago,
2025,5,BA,VIVO,CDMA IS 95,Pré-pago,
2025,5,GO,ALGAR (CTBC TELECOM),LTE,Pré-pago,
2025,5,RN,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,SP,TRANSATEL BRASIL LTDA,LTE,Pré-pago,
2025,5,MS,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,PI,BRISANET,NR,Pós-pago,
2025,5,AL,DATORA,GSM,Pós-pago,
2025,5,PI,DATORA,LTE,Pós-pago,
2025,5,AL,VERO,LTE,Pós-pago,
2025,5,PR,VIVO,CDMA IS 95,Pré-pago,
2025,5,RO,DATORA,LTE,Pós-pago,
2025,5,RS,DATORA,GSM,Pós-pago,
2025,5,RR,BRISANET,NR,Pós-pago,
2025,5,MT,DATORA,GSM,Pós-pago,
2025,5,RJ,DATORA,GSM,Pós-pago,
2025,5,PA,VIVO,CDMA IS 95,Pré-pago,
2025,5,DF,DATORA,GSM,Pós-pago,
2025,5,AP,VIVO,CDMA IS 95,Pré-pago,
2025,5,AL,DATORA,LTE,Pós-pago,
2025,5,RR,TIM,NR,Pré-pago,
2025,5,AC,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,SP,EMNIFY BRASIL LTDA.,GSM,Pós-pago,
2025,5,AP,DATORA,LTE,Pós-pago,
2025,5,RO,SURF TELECOM,LTE,Pré-pago,
2025,5,MA,SURF TELECOM,LTE,Pré-pago,
2025,5,SE,SURF TELECOM,LTE,Pré-pago,
2025,5,MG,SURF TELECOM,LTE,Pré-pago,
2025,5,CE,TIM,GSM,Pós-pago,
2025,5,CE,TIM,GSM,Pré-pago,
2025,5,RN,TIM,WCDMA,Pré-pago,
2025,5,PB,TIM,GSM,Pré-pago,
2025,5,PE,TIM,WCDMA,Pré-pago,
2025,5,SE,TIM,LTE,Pré-pago,
2025,5,SP,TIM,LTE,Pré-pago,
2025,5,PR,TIM,WCDMA,Pós-pago,
2025,5,RS,TIM,GSM,Pós-pago,
2025,5,MT,TIM,GSM,Pré-pago,
2025,5,MT,TIM,GSM,Pós-pago,
2025,5,RO,VIVO,NR,Pré-pago,
2025,5,AP,VIVO,NR,Pré-pago,
2025,5,TO,VIVO,LTE,Pré-pago,
2025,5,CE,VIVO,NR,Pré-pago,
2025,5,RN,VIVO,NR,Pré-pago,
2025,5,RN,VIVO,WCDMA,Pós-pago,
2025,5,PB,VIVO,NR,Pré-pago,
2025,5,PB,VIVO,WCDMA,Pós-pago,
2025,5,AL,VIVO,LTE,Pós-pago,
2025,5,AL,VIVO,NR,Pós-pago,
2025,5,SE,VIVO,WCDMA,Pós-pago,
2025,5,BA,VIVO,LTE,Pré-pago,
2025,5,BA,VIVO,GSM,Pós-pago,
2025,5,MG,VIVO,NR,Pós-pago,
2025,5,RJ,VIVO,WCDMA,Pós-pago,
2025,5,RS,VIVO,LTE,Pós-pago,
2025,5,RS,VIVO,NR,Pós-pago,
2025,5,RS,VIVO,WCDMA,Pré-pago,
2025,5,AP,CLARO,LTE,Pós-pago,
2025,5,TO,CLARO,LTE,Pós-pago,
2025,5,CE,CLARO,LTE,Pós-pago,
2025,5,RN,CLARO,WCDMA,Pré-pago,
2025,5,RN,CLARO,LTE,Pré-pago,
2025,5,RN,CLARO,NR,Pós-pago,
2025,5,AL,CLARO,GSM,Pós-pago,
2025,5,SP,CLARO,NR,Pós-pago,
2025,5,SP,CLARO,WCDMA,Pré-pago,
2025,5,RS,CLARO,NR,Pré-pago,
2025,5,MS,CLARO,NR,Pré-pago,
2025,5,GO,CLARO,NR,Pré-pago,
2025,5,DF,CLARO,NR,Pós-pago,
2025,5,CE,BRISANET,LTE,Pós-pago,
2025,5,PE,BRISANET,LTE,Pós-pago,
2025,5,SC,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,
2025,5,BA,Telexperts Telecomunicacoes S.A.,LTE,Pós-pago,
2025,5,RJ,Telexperts Telecomunicacoes S.A.,LTE,Pré-pago,
2025,5,AM,TIM,NR,Pré-pago,
2025,5,GO,TIM,NR,Pré-pago,
2025,5,PA,CLARO,GSM,Pré-pago,
2025,5,MT,SURF TELECOM,LTE,Pré-pago,
2025,5,AC,TIM,WCDMA,Pré-pago,
2025,5,BA,VERO,LTE,Pós-pago,
2025,5,PI,BRISANET,LTE,Pós-pago,
2025,5,MS,VERO,LTE,Pós-pago,
2025,5,GO,ALGAR (CTBC TELECOM),GSM,Pós-pago,
2025,5,PR,UNIFIQUE,NR,Pós-pago,
2025,5,AC,SURF TELECOM,LTE,Pré-pago,
2025,5,AM,DATORA,GSM,Pós-pago,
2025,5,TO,TIM,NR,Pós-pago,
2025,5,DF,ALGAR (CTBC TELECOM),LTE,Pós-pago,
2025,5,MS,DATORA,LTE,Pós-pago,
2025,5,TO,VERO,LTE,Pós-pago,
